row_id,split,date,timestamp,prediction_time,prediction_timestamp,location,forecast_high,actual_high,forecast_horizon_hours,forecast_error,mu,sigma,nll,distribution_type,sigma_scale
0,validation,2024-01-01,2024-01-01 01:00:00,2024-01-01 01:00:00,2024-01-01 01:00:00,NYC,46.0,47.0,14.0,1.0,0.3286466918970027,1.492973470825658,1.4208122247133002,normal,1.0
1,validation,2024-01-01,2024-01-01 02:00:00,2024-01-01 02:00:00,2024-01-01 02:00:00,NYC,46.0,47.0,13.0,1.0,0.3286466918970027,1.492973470825658,1.4208122247133002,normal,1.0
2,validation,2024-01-01,2024-01-01 03:00:00,2024-01-01 03:00:00,2024-01-01 03:00:00,NYC,46.0,47.0,12.0,1.0,0.3286466918970027,1.492973470825658,1.4208122247133002,normal,1.0
3,validation,2024-01-01,2024-01-01 04:00:00,2024-01-01 04:00:00,2024-01-01 04:00:00,NYC,46.0,47.0,11.0,1.0,0.3286466918970027,1.492973470825658,1.4208122247133002,normal,1.0
4,validation,2024-01-01,2024-01-01 05:00:00,2024-01-01 05:00:00,2024-01-01 05:00:00,NYC,46.0,47.0,10.0,1.0,0.3286466918970027,1.492973470825658,1.4208122247133002,normal,1.0
5,validation,2024-01-01,2024-01-01 06:00:00,2024-01-01 06:00:00,2024-01-01 06:00:00,NYC,46.0,47.0,9.0,1.0,0.3286466918970027,1.492973470825658,1.4208122247133002,normal,1.0
6,validation,2024-01-01,2024-01-01 07:00:00,2024-01-01 07:00:00,2024-01-01 07:00:00,NYC,46.0,47.0,8.0,1.0,0.3286466918970027,1.492973470825658,1.4208122247133002,normal,1.0
7,validation,2024-01-01,2024-01-01 08:00:00,2024-01-01 08:00:00,2024-01-01 08:00:00,NYC,46.0,47.0,7.0,1.0,0.3286466918970027,1.492973470825658,1.4208122247133002,normal,1.0
8,validation,2024-01-01,2024-01-01 09:00:00,2024-01-01 09:00:00,2024-01-01 09:00:00,NYC,46.0,47.0,6.0,1.0,0.3286466918970027,1.492973470825658,1.4208122247133002,normal,1.0
9,validation,2024-01-01,2024-01-01 10:00:00,2024-01-01 10:00:00,2024-01-01 10:00:00,NYC,46.0,47.0,5.0,1.0,0.3286466918970027,1.492973470825658,1.4208122247133002,normal,1.0
10,validation,2024-01-01,2024-01-01 11:00:00,2024-01-01 11:00:00,2024-01-01 11:00:00,NYC,46.0,47.0,4.0,1.0,0.3286466918970027,1.503124017151455,1.4262272032979828,normal,1.0
11,validation,2024-01-01,2024-01-01 12:00:00,2024-01-01 12:00:00,2024-01-01 12:00:00,NYC,46.0,47.0,3.0,1.0,0.3286466918970027,1.5719315366027597,1.462445811955058,normal,1.0
12,validation,2024-01-01,2024-01-01 13:00:00,2024-01-01 13:00:00,2024-01-01 13:00:00,NYC,46.0,47.0,2.0,1.0,0.376953814902213,1.5835557914299423,1.4560118494731455,normal,1.0
13,validation,2024-01-01,2024-01-01 14:00:00,2024-01-01 14:00:00,2024-01-01 14:00:00,NYC,46.0,47.0,1.0,1.0,0.3584517594636051,1.3564171223866202,1.3356368654511062,normal,1.0
14,validation,2024-01-01,2024-01-01 15:00:00,2024-01-01 15:00:00,2024-01-01 15:00:00,NYC,46.0,47.0,0.0,1.0,0.3584517594636051,1.3564171223866202,1.3356368654511062,normal,1.0
15,validation,2024-01-01,2024-01-01 16:00:00,2024-01-01 16:00:00,2024-01-01 16:00:00,NYC,46.0,47.0,-1.0,1.0,0.3584517594636051,1.3564171223866202,1.3356368654511062,normal,1.0
16,validation,2024-01-01,2024-01-01 17:00:00,2024-01-01 17:00:00,2024-01-01 17:00:00,NYC,46.0,47.0,-2.0,1.0,0.3584517594636051,1.3564171223866202,1.3356368654511062,normal,1.0
17,validation,2024-01-01,2024-01-01 18:00:00,2024-01-01 18:00:00,2024-01-01 18:00:00,NYC,46.0,47.0,-3.0,1.0,0.3584517594636051,1.3564171223866202,1.3356368654511062,normal,1.0
18,validation,2024-01-01,2024-01-01 19:00:00,2024-01-01 19:00:00,2024-01-01 19:00:00,NYC,46.0,47.0,-4.0,1.0,0.3584517594636051,1.3564171223866202,1.3356368654511062,normal,1.0
19,validation,2024-01-01,2024-01-01 20:00:00,2024-01-01 20:00:00,2024-01-01 20:00:00,NYC,46.0,47.0,-5.0,1.0,0.3584517594636051,1.3564171223866202,1.3356368654511062,normal,1.0
20,validation,2024-01-01,2024-01-01 21:00:00,2024-01-01 21:00:00,2024-01-01 21:00:00,NYC,46.0,47.0,-6.0,1.0,0.3584517594636051,1.3564171223866202,1.3356368654511062,normal,1.0
21,validation,2024-01-01,2024-01-01 22:00:00,2024-01-01 22:00:00,2024-01-01 22:00:00,NYC,46.0,47.0,-7.0,1.0,0.3584517594636051,1.3564171223866202,1.3356368654511062,normal,1.0
22,validation,2024-01-01,2024-01-01 23:00:00,2024-01-01 23:00:00,2024-01-01 23:00:00,NYC,46.0,47.0,-8.0,1.0,0.3584517594636051,1.3564171223866202,1.3356368654511062,normal,1.0
23,validation,2024-01-02,2024-01-02 01:00:00,2024-01-02 01:00:00,2024-01-02 01:00:00,NYC,42.9,42.0,14.0,-0.9,0.3270897947158272,1.4800454093216608,1.6547058262747507,normal,1.0
24,validation,2024-01-02,2024-01-02 02:00:00,2024-01-02 02:00:00,2024-01-02 02:00:00,NYC,42.9,42.0,13.0,-0.9,0.3270897947158272,1.4800454093216608,1.6547058262747507,normal,1.0
25,validation,2024-01-02,2024-01-02 03:00:00,2024-01-02 03:00:00,2024-01-02 03:00:00,NYC,42.9,42.0,12.0,-0.9,0.3270897947158272,1.4800454093216608,1.6547058262747507,normal,1.0
26,validation,2024-01-02,2024-01-02 04:00:00,2024-01-02 04:00:00,2024-01-02 04:00:00,NYC,42.9,42.0,11.0,-0.9,0.3270897947158272,1.4800454093216608,1.6547058262747507,normal,1.0
27,validation,2024-01-02,2024-01-02 05:00:00,2024-01-02 05:00:00,2024-01-02 05:00:00,NYC,42.9,42.0,10.0,-0.9,0.3270897947158272,1.4800454093216608,1.6547058262747507,normal,1.0
28,validation,2024-01-02,2024-01-02 06:00:00,2024-01-02 06:00:00,2024-01-02 06:00:00,NYC,42.9,42.0,9.0,-0.9,0.3270897947158272,1.4800454093216608,1.6547058262747507,normal,1.0
29,validation,2024-01-02,2024-01-02 07:00:00,2024-01-02 07:00:00,2024-01-02 07:00:00,NYC,42.9,42.0,8.0,-0.9,0.3270897947158272,1.4800454093216608,1.6547058262747507,normal,1.0
30,validation,2024-01-02,2024-01-02 08:00:00,2024-01-02 08:00:00,2024-01-02 08:00:00,NYC,42.9,42.0,7.0,-0.9,0.3270897947158272,1.4800454093216608,1.6547058262747507,normal,1.0
31,validation,2024-01-02,2024-01-02 09:00:00,2024-01-02 09:00:00,2024-01-02 09:00:00,NYC,42.9,42.0,6.0,-0.9,0.3270897947158272,1.4800454093216608,1.6547058262747507,normal,1.0
32,validation,2024-01-02,2024-01-02 10:00:00,2024-01-02 10:00:00,2024-01-02 10:00:00,NYC,42.9,42.0,5.0,-0.9,0.3270897947158272,1.4800454093216608,1.6547058262747507,normal,1.0
33,validation,2024-01-02,2024-01-02 11:00:00,2024-01-02 11:00:00,2024-01-02 11:00:00,NYC,42.9,42.0,4.0,-0.9,0.3270897947158272,1.4800454093216608,1.6547058262747507,normal,1.0
34,validation,2024-01-02,2024-01-02 12:00:00,2024-01-02 12:00:00,2024-01-02 12:00:00,NYC,42.9,42.0,3.0,-0.9,0.3286466918970027,1.492973470825658,1.6583339346371857,normal,1.0
35,validation,2024-01-02,2024-01-02 13:00:00,2024-01-02 13:00:00,2024-01-02 13:00:00,NYC,42.9,42.0,2.0,-0.9,0.3286466918970027,1.4800454093216608,1.6555785195293935,normal,1.0
36,validation,2024-01-02,2024-01-02 14:00:00,2024-01-02 14:00:00,2024-01-02 14:00:00,NYC,42.9,42.0,1.0,-0.9,0.3286466918970027,1.3903534748486868,1.638953878460432,normal,1.0
37,validation,2024-01-02,2024-01-02 15:00:00,2024-01-02 15:00:00,2024-01-02 15:00:00,NYC,42.9,42.0,0.0,-0.9,0.3286466918970027,1.3564171223866202,1.6340248206548005,normal,1.0
38,validation,2024-01-02,2024-01-02 16:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,NYC,42.9,42.0,-1.0,-0.9,0.11982228989184782,1.3564171223866202,1.5064245414113637,normal,1.0
39,validation,2024-01-02,2024-01-02 17:00:00,2024-01-02 17:00:00,2024-01-02 17:00:00,NYC,42.9,42.0,-2.0,-0.9,0.11982228989184782,1.3564171223866202,1.5064245414113637,normal,1.0
40,validation,2024-01-02,2024-01-02 18:00:00,2024-01-02 18:00:00,2024-01-02 18:00:00,NYC,42.9,42.0,-3.0,-0.9,0.11982228989184782,1.3564171223866202,1.5064245414113637,normal,1.0
41,validation,2024-01-02,2024-01-02 19:00:00,2024-01-02 19:00:00,2024-01-02 19:00:00,NYC,42.9,42.0,-4.0,-0.9,0.11982228989184782,1.3564171223866202,1.5064245414113637,normal,1.0
42,validation,2024-01-02,2024-01-02 20:00:00,2024-01-02 20:00:00,2024-01-02 20:00:00,NYC,42.9,42.0,-5.0,-0.9,0.11982228989184782,1.3564171223866202,1.5064245414113637,normal,1.0
43,validation,2024-01-02,2024-01-02 21:00:00,2024-01-02 21:00:00,2024-01-02 21:00:00,NYC,42.9,42.0,-6.0,-0.9,0.11982228989184782,1.3564171223866202,1.5064245414113637,normal,1.0
44,validation,2024-01-02,2024-01-02 22:00:00,2024-01-02 22:00:00,2024-01-02 22:00:00,NYC,42.9,42.0,-7.0,-0.9,0.11982228989184782,1.3564171223866202,1.5064245414113637,normal,1.0
45,validation,2024-01-02,2024-01-02 23:00:00,2024-01-02 23:00:00,2024-01-02 23:00:00,NYC,42.9,42.0,-8.0,-0.9,0.11982228989184782,1.3564171223866202,1.5064245414113637,normal,1.0
46,validation,2024-01-03,2024-01-03 01:00:00,2024-01-03 01:00:00,2024-01-03 01:00:00,NYC,43.1,43.0,14.0,-0.1,0.3286466918970027,1.4913312370879523,1.3599144236171574,normal,1.0
47,validation,2024-01-03,2024-01-03 02:00:00,2024-01-03 02:00:00,2024-01-03 02:00:00,NYC,43.1,43.0,13.0,-0.1,0.3286466918970027,1.4913312370879523,1.3599144236171574,normal,1.0
48,validation,2024-01-03,2024-01-03 03:00:00,2024-01-03 03:00:00,2024-01-03 03:00:00,NYC,43.1,43.0,12.0,-0.1,0.3286466918970027,1.4913312370879523,1.3599144236171574,normal,1.0
49,validation,2024-01-03,2024-01-03 04:00:00,2024-01-03 04:00:00,2024-01-03 04:00:00,NYC,43.1,43.0,11.0,-0.1,0.3286466918970027,1.4913312370879523,1.3599144236171574,normal,1.0
50,validation,2024-01-03,2024-01-03 05:00:00,2024-01-03 05:00:00,2024-01-03 05:00:00,NYC,43.1,43.0,10.0,-0.1,0.3286466918970027,1.4913312370879523,1.3599144236171574,normal,1.0
51,validation,2024-01-03,2024-01-03 06:00:00,2024-01-03 06:00:00,2024-01-03 06:00:00,NYC,43.1,43.0,9.0,-0.1,0.3286466918970027,1.4913312370879523,1.3599144236171574,normal,1.0
52,validation,2024-01-03,2024-01-03 07:00:00,2024-01-03 07:00:00,2024-01-03 07:00:00,NYC,43.1,43.0,8.0,-0.1,0.3286466918970027,1.4913312370879523,1.3599144236171574,normal,1.0
53,validation,2024-01-03,2024-01-03 08:00:00,2024-01-03 08:00:00,2024-01-03 08:00:00,NYC,43.1,43.0,7.0,-0.1,0.3286466918970027,1.4913312370879523,1.3599144236171574,normal,1.0
54,validation,2024-01-03,2024-01-03 09:00:00,2024-01-03 09:00:00,2024-01-03 09:00:00,NYC,43.1,43.0,6.0,-0.1,0.3286466918970027,1.4913312370879523,1.3599144236171574,normal,1.0
55,validation,2024-01-03,2024-01-03 10:00:00,2024-01-03 10:00:00,2024-01-03 10:00:00,NYC,43.1,43.0,5.0,-0.1,0.3286466918970027,1.492973470825658,1.3609241814404756,normal,1.0
56,validation,2024-01-03,2024-01-03 11:00:00,2024-01-03 11:00:00,2024-01-03 11:00:00,NYC,43.1,43.0,4.0,-0.1,0.3286466918970027,1.492973470825658,1.3609241814404756,normal,1.0
57,validation,2024-01-03,2024-01-03 12:00:00,2024-01-03 12:00:00,2024-01-03 12:00:00,NYC,43.1,43.0,3.0,-0.1,0.3286466918970027,1.4087072529602678,1.30790526814681,normal,1.0
58,validation,2024-01-03,2024-01-03 13:00:00,2024-01-03 13:00:00,2024-01-03 13:00:00,NYC,43.1,43.0,2.0,-0.1,0.3378867642278333,1.3564171223866202,1.2758936129031033,normal,1.0
59,validation,2024-01-03,2024-01-03 14:00:00,2024-01-03 14:00:00,2024-01-03 14:00:00,NYC,43.1,43.0,1.0,-0.1,0.3378867642278333,1.3564171223866202,1.2758936129031033,normal,1.0
60,validation,2024-01-03,2024-01-03 15:00:00,2024-01-03 15:00:00,2024-01-03 15:00:00,NYC,43.1,43.0,0.0,-0.1,0.3378867642278333,1.3564171223866202,1.2758936129031033,normal,1.0
61,validation,2024-01-03,2024-01-03 16:00:00,2024-01-03 16:00:00,2024-01-03 16:00:00,NYC,43.1,43.0,-1.0,-0.1,0.3378867642278333,1.3564171223866202,1.2758936129031033,normal,1.0
62,validation,2024-01-03,2024-01-03 17:00:00,2024-01-03 17:00:00,2024-01-03 17:00:00,NYC,43.1,43.0,-2.0,-0.1,0.3378867642278333,1.3564171223866202,1.2758936129031033,normal,1.0
63,validation,2024-01-03,2024-01-03 18:00:00,2024-01-03 18:00:00,2024-01-03 18:00:00,NYC,43.1,43.0,-3.0,-0.1,0.3378867642278333,1.3564171223866202,1.2758936129031033,normal,1.0
64,validation,2024-01-03,2024-01-03 19:00:00,2024-01-03 19:00:00,2024-01-03 19:00:00,NYC,43.1,43.0,-4.0,-0.1,0.3378867642278333,1.3564171223866202,1.2758936129031033,normal,1.0
65,validation,2024-01-03,2024-01-03 20:00:00,2024-01-03 20:00:00,2024-01-03 20:00:00,NYC,43.1,43.0,-5.0,-0.1,0.3378867642278333,1.3564171223866202,1.2758936129031033,normal,1.0
66,validation,2024-01-03,2024-01-03 21:00:00,2024-01-03 21:00:00,2024-01-03 21:00:00,NYC,43.1,43.0,-6.0,-0.1,0.3378867642278333,1.3564171223866202,1.2758936129031033,normal,1.0
67,validation,2024-01-03,2024-01-03 22:00:00,2024-01-03 22:00:00,2024-01-03 22:00:00,NYC,43.1,43.0,-7.0,-0.1,0.3378867642278333,1.3564171223866202,1.2758936129031033,normal,1.0
68,validation,2024-01-03,2024-01-03 23:00:00,2024-01-03 23:00:00,2024-01-03 23:00:00,NYC,43.1,43.0,-8.0,-0.1,0.3378867642278333,1.3564171223866202,1.2758936129031033,normal,1.0
69,validation,2024-01-04,2024-01-04 01:00:00,2024-01-04 01:00:00,2024-01-04 01:00:00,NYC,43.5,45.0,14.0,1.5,0.3286466918970027,1.4800454093216608,1.624192543520864,normal,1.0
70,validation,2024-01-04,2024-01-04 02:00:00,2024-01-04 02:00:00,2024-01-04 02:00:00,NYC,43.5,45.0,13.0,1.5,0.3286466918970027,1.4800454093216608,1.624192543520864,normal,1.0
71,validation,2024-01-04,2024-01-04 03:00:00,2024-01-04 03:00:00,2024-01-04 03:00:00,NYC,43.5,45.0,12.0,1.5,0.3286466918970027,1.4800454093216608,1.624192543520864,normal,1.0
72,validation,2024-01-04,2024-01-04 04:00:00,2024-01-04 04:00:00,2024-01-04 04:00:00,NYC,43.5,45.0,11.0,1.5,0.3286466918970027,1.4800454093216608,1.624192543520864,normal,1.0
73,validation,2024-01-04,2024-01-04 05:00:00,2024-01-04 05:00:00,2024-01-04 05:00:00,NYC,43.5,45.0,10.0,1.5,0.3286466918970027,1.4800454093216608,1.624192543520864,normal,1.0
74,validation,2024-01-04,2024-01-04 06:00:00,2024-01-04 06:00:00,2024-01-04 06:00:00,NYC,43.5,45.0,9.0,1.5,0.3286466918970027,1.4800454093216608,1.624192543520864,normal,1.0
75,validation,2024-01-04,2024-01-04 07:00:00,2024-01-04 07:00:00,2024-01-04 07:00:00,NYC,43.5,45.0,8.0,1.5,0.3286466918970027,1.4800454093216608,1.624192543520864,normal,1.0
76,validation,2024-01-04,2024-01-04 08:00:00,2024-01-04 08:00:00,2024-01-04 08:00:00,NYC,43.5,45.0,7.0,1.5,0.3286466918970027,1.4800454093216608,1.624192543520864,normal,1.0
77,validation,2024-01-04,2024-01-04 09:00:00,2024-01-04 09:00:00,2024-01-04 09:00:00,NYC,43.5,45.0,6.0,1.5,0.3286466918970027,1.4800454093216608,1.624192543520864,normal,1.0
78,validation,2024-01-04,2024-01-04 10:00:00,2024-01-04 10:00:00,2024-01-04 10:00:00,NYC,43.5,45.0,5.0,1.5,0.3286466918970027,1.4800454093216608,1.624192543520864,normal,1.0
79,validation,2024-01-04,2024-01-04 11:00:00,2024-01-04 11:00:00,2024-01-04 11:00:00,NYC,43.5,45.0,4.0,1.5,0.3286466918970027,1.492973470825658,1.6274891645428808,normal,1.0
80,validation,2024-01-04,2024-01-04 12:00:00,2024-01-04 12:00:00,2024-01-04 12:00:00,NYC,43.5,45.0,3.0,1.5,0.3286466918970027,1.608546450306107,1.6594115273565966,normal,1.0
81,validation,2024-01-04,2024-01-04 13:00:00,2024-01-04 13:00:00,2024-01-04 13:00:00,NYC,43.5,45.0,2.0,1.5,0.6985663558224698,1.5835557914299423,1.5066786977584445,normal,1.0
82,validation,2024-01-04,2024-01-04 14:00:00,2024-01-04 14:00:00,2024-01-04 14:00:00,NYC,43.5,45.0,1.0,1.5,0.6108867525276502,1.5835557914299423,1.5362335684934492,normal,1.0
83,validation,2024-01-04,2024-01-04 15:00:00,2024-01-04 15:00:00,2024-01-04 15:00:00,NYC,43.5,45.0,0.0,1.5,0.5923846970890423,1.3564171223866202,1.4476507505072043,normal,1.0
84,validation,2024-01-04,2024-01-04 16:00:00,2024-01-04 16:00:00,2024-01-04 16:00:00,NYC,43.5,45.0,-1.0,1.5,0.5923846970890423,1.3564171223866202,1.4476507505072043,normal,1.0
85,validation,2024-01-04,2024-01-04 17:00:00,2024-01-04 17:00:00,2024-01-04 17:00:00,NYC,43.5,45.0,-2.0,1.5,0.5923846970890423,1.3564171223866202,1.4476507505072043,normal,1.0
86,validation,2024-01-04,2024-01-04 18:00:00,2024-01-04 18:00:00,2024-01-04 18:00:00,NYC,43.5,45.0,-3.0,1.5,0.5923846970890423,1.3564171223866202,1.4476507505072043,normal,1.0
87,validation,2024-01-04,2024-01-04 19:00:00,2024-01-04 19:00:00,2024-01-04 19:00:00,NYC,43.5,45.0,-4.0,1.5,0.5923846970890423,1.3564171223866202,1.4476507505072043,normal,1.0
88,validation,2024-01-04,2024-01-04 20:00:00,2024-01-04 20:00:00,2024-01-04 20:00:00,NYC,43.5,45.0,-5.0,1.5,0.5923846970890423,1.3564171223866202,1.4476507505072043,normal,1.0
89,validation,2024-01-04,2024-01-04 21:00:00,2024-01-04 21:00:00,2024-01-04 21:00:00,NYC,43.5,45.0,-6.0,1.5,0.5923846970890423,1.3564171223866202,1.4476507505072043,normal,1.0
90,validation,2024-01-04,2024-01-04 22:00:00,2024-01-04 22:00:00,2024-01-04 22:00:00,NYC,43.5,45.0,-7.0,1.5,0.5923846970890423,1.3564171223866202,1.4476507505072043,normal,1.0
91,validation,2024-01-04,2024-01-04 23:00:00,2024-01-04 23:00:00,2024-01-04 23:00:00,NYC,43.5,45.0,-8.0,1.5,0.5923846970890423,1.3564171223866202,1.4476507505072043,normal,1.0
92,validation,2024-01-05,2024-01-05 01:00:00,2024-01-05 01:00:00,2024-01-05 01:00:00,NYC,38.0,37.0,14.0,-1.0,0.29640084181840876,1.4800454093216608,1.6946289101764505,normal,1.0
93,validation,2024-01-05,2024-01-05 02:00:00,2024-01-05 02:00:00,2024-01-05 02:00:00,NYC,38.0,37.0,13.0,-1.0,0.29640084181840876,1.4800454093216608,1.6946289101764505,normal,1.0
94,validation,2024-01-05,2024-01-05 03:00:00,2024-01-05 03:00:00,2024-01-05 03:00:00,NYC,38.0,37.0,12.0,-1.0,0.29640084181840876,1.4800454093216608,1.6946289101764505,normal,1.0
95,validation,2024-01-05,2024-01-05 04:00:00,2024-01-05 04:00:00,2024-01-05 04:00:00,NYC,38.0,37.0,11.0,-1.0,0.29640084181840876,1.4800454093216608,1.6946289101764505,normal,1.0
96,validation,2024-01-05,2024-01-05 05:00:00,2024-01-05 05:00:00,2024-01-05 05:00:00,NYC,38.0,37.0,10.0,-1.0,0.29640084181840876,1.4800454093216608,1.6946289101764505,normal,1.0
97,validation,2024-01-05,2024-01-05 06:00:00,2024-01-05 06:00:00,2024-01-05 06:00:00,NYC,38.0,37.0,9.0,-1.0,0.29640084181840876,1.4800454093216608,1.6946289101764505,normal,1.0
98,validation,2024-01-05,2024-01-05 07:00:00,2024-01-05 07:00:00,2024-01-05 07:00:00,NYC,38.0,37.0,8.0,-1.0,0.29640084181840876,1.4800454093216608,1.6946289101764505,normal,1.0
99,validation,2024-01-05,2024-01-05 08:00:00,2024-01-05 08:00:00,2024-01-05 08:00:00,NYC,38.0,37.0,7.0,-1.0,0.29640084181840876,1.4800454093216608,1.6946289101764505,normal,1.0
100,validation,2024-01-05,2024-01-05 09:00:00,2024-01-05 09:00:00,2024-01-05 09:00:00,NYC,38.0,37.0,6.0,-1.0,0.29640084181840876,1.4800454093216608,1.6946289101764505,normal,1.0
101,validation,2024-01-05,2024-01-05 10:00:00,2024-01-05 10:00:00,2024-01-05 10:00:00,NYC,38.0,37.0,5.0,-1.0,0.3270897947158272,1.4800454093216608,1.7130062020531647,normal,1.0
102,validation,2024-01-05,2024-01-05 11:00:00,2024-01-05 11:00:00,2024-01-05 11:00:00,NYC,38.0,37.0,4.0,-1.0,0.3286466918970027,1.4800454093216608,1.713949969159534,normal,1.0
103,validation,2024-01-05,2024-01-05 12:00:00,2024-01-05 12:00:00,2024-01-05 12:00:00,NYC,38.0,37.0,3.0,-1.0,0.3286466918970027,1.492973470825658,1.715698852759333,normal,1.0
104,validation,2024-01-05,2024-01-05 13:00:00,2024-01-05 13:00:00,2024-01-05 13:00:00,NYC,38.0,37.0,2.0,-1.0,0.3286466918970027,1.5719315366027597,1.7284521636177934,normal,1.0
105,validation,2024-01-05,2024-01-05 14:00:00,2024-01-05 14:00:00,2024-01-05 14:00:00,NYC,38.0,37.0,1.0,-1.0,0.3286466918970027,1.3564171223866202,1.7035214966116836,normal,1.0
106,validation,2024-01-05,2024-01-05 15:00:00,2024-01-05 15:00:00,2024-01-05 15:00:00,NYC,38.0,37.0,0.0,-1.0,0.11982228989184782,1.3564171223866202,1.5645712472083808,normal,1.0
107,validation,2024-01-05,2024-01-05 16:00:00,2024-01-05 16:00:00,2024-01-05 16:00:00,NYC,38.0,37.0,-1.0,-1.0,0.06979121690659339,1.3564171223866202,1.5348004298716382,normal,1.0
108,validation,2024-01-05,2024-01-05 17:00:00,2024-01-05 17:00:00,2024-01-05 17:00:00,NYC,38.0,37.0,-2.0,-1.0,0.06979121690659339,1.3564171223866202,1.5348004298716382,normal,1.0
109,validation,2024-01-05,2024-01-05 18:00:00,2024-01-05 18:00:00,2024-01-05 18:00:00,NYC,38.0,37.0,-3.0,-1.0,0.06979121690659339,1.3564171223866202,1.5348004298716382,normal,1.0
110,validation,2024-01-05,2024-01-05 19:00:00,2024-01-05 19:00:00,2024-01-05 19:00:00,NYC,38.0,37.0,-4.0,-1.0,0.06979121690659339,1.3564171223866202,1.5348004298716382,normal,1.0
111,validation,2024-01-05,2024-01-05 20:00:00,2024-01-05 20:00:00,2024-01-05 20:00:00,NYC,38.0,37.0,-5.0,-1.0,0.06979121690659339,1.3564171223866202,1.5348004298716382,normal,1.0
112,validation,2024-01-05,2024-01-05 21:00:00,2024-01-05 21:00:00,2024-01-05 21:00:00,NYC,38.0,37.0,-6.0,-1.0,0.06979121690659339,1.3564171223866202,1.5348004298716382,normal,1.0
113,validation,2024-01-05,2024-01-05 22:00:00,2024-01-05 22:00:00,2024-01-05 22:00:00,NYC,38.0,37.0,-7.0,-1.0,0.06979121690659339,1.3564171223866202,1.5348004298716382,normal,1.0
114,validation,2024-01-05,2024-01-05 23:00:00,2024-01-05 23:00:00,2024-01-05 23:00:00,NYC,38.0,37.0,-8.0,-1.0,0.06979121690659339,1.3564171223866202,1.5348004298716382,normal,1.0
115,validation,2024-01-06,2024-01-06 01:00:00,2024-01-06 01:00:00,2024-01-06 01:00:00,NYC,37.5,38.0,14.0,0.5,0.3286466918970027,1.4913312370879523,1.3252086568259154,normal,1.0
116,validation,2024-01-06,2024-01-06 02:00:00,2024-01-06 02:00:00,2024-01-06 02:00:00,NYC,37.5,38.0,13.0,0.5,0.3286466918970027,1.4913312370879523,1.3252086568259154,normal,1.0
117,validation,2024-01-06,2024-01-06 03:00:00,2024-01-06 03:00:00,2024-01-06 03:00:00,NYC,37.5,38.0,12.0,0.5,0.3286466918970027,1.4913312370879523,1.3252086568259154,normal,1.0
118,validation,2024-01-06,2024-01-06 04:00:00,2024-01-06 04:00:00,2024-01-06 04:00:00,NYC,37.5,38.0,11.0,0.5,0.3286466918970027,1.4913312370879523,1.3252086568259154,normal,1.0
119,validation,2024-01-06,2024-01-06 05:00:00,2024-01-06 05:00:00,2024-01-06 05:00:00,NYC,37.5,38.0,10.0,0.5,0.3286466918970027,1.4913312370879523,1.3252086568259154,normal,1.0
120,validation,2024-01-06,2024-01-06 06:00:00,2024-01-06 06:00:00,2024-01-06 06:00:00,NYC,37.5,38.0,9.0,0.5,0.3286466918970027,1.4913312370879523,1.3252086568259154,normal,1.0
121,validation,2024-01-06,2024-01-06 07:00:00,2024-01-06 07:00:00,2024-01-06 07:00:00,NYC,37.5,38.0,8.0,0.5,0.3286466918970027,1.4913312370879523,1.3252086568259154,normal,1.0
122,validation,2024-01-06,2024-01-06 08:00:00,2024-01-06 08:00:00,2024-01-06 08:00:00,NYC,37.5,38.0,7.0,0.5,0.3286466918970027,1.5014706180648951,1.3318956768717038,normal,1.0
123,validation,2024-01-06,2024-01-06 09:00:00,2024-01-06 09:00:00,2024-01-06 09:00:00,NYC,37.5,38.0,6.0,0.5,0.3286466918970027,1.4913312370879523,1.3252086568259154,normal,1.0
124,validation,2024-01-06,2024-01-06 10:00:00,2024-01-06 10:00:00,2024-01-06 10:00:00,NYC,37.5,38.0,5.0,0.5,0.3286466918970027,1.4913312370879523,1.3252086568259154,normal,1.0
125,validation,2024-01-06,2024-01-06 11:00:00,2024-01-06 11:00:00,2024-01-06 11:00:00,NYC,37.5,38.0,4.0,0.5,0.3286466918970027,1.5676595307863037,1.3744961068283201,normal,1.0
126,validation,2024-01-06,2024-01-06 12:00:00,2024-01-06 12:00:00,2024-01-06 12:00:00,NYC,37.5,38.0,3.0,0.5,0.3286466918970027,1.5719315366027597,1.3771850600496127,normal,1.0
127,validation,2024-01-06,2024-01-06 13:00:00,2024-01-06 13:00:00,2024-01-06 13:00:00,NYC,37.5,38.0,2.0,0.5,0.3286466918970027,1.5835557914299423,1.3844658315698286,normal,1.0
128,validation,2024-01-06,2024-01-06 14:00:00,2024-01-06 14:00:00,2024-01-06 14:00:00,NYC,37.5,38.0,1.0,0.5,0.3286466918970027,1.3564171223866202,1.2317646552363686,normal,1.0
129,validation,2024-01-06,2024-01-06 15:00:00,2024-01-06 15:00:00,2024-01-06 15:00:00,NYC,37.5,38.0,0.0,0.5,0.5923846970890423,1.3564171223866202,1.226104730007654,normal,1.0
130,validation,2024-01-06,2024-01-06 16:00:00,2024-01-06 16:00:00,2024-01-06 16:00:00,NYC,37.5,38.0,-1.0,0.5,0.5923846970890423,1.3564171223866202,1.226104730007654,normal,1.0
